0.7662145143329288,0.0,0.0935139083658903,0.1402715773011809,0.0
0.5866165578485004,0.0,0.03899807799615591,0.0,0.37438536415534374
0.0,0.0,0.0,1.0,0.0
0.5671957671957671,0.0,0.4328042328042328,0.0,0.0
0.0,0.8372152693908789,0.1627847306091211,0.0,0.0
0.5157188408641755,0.10711364865306941,0.0,0.0,0.37716751048275515
0.4258933629763589,0.1326856469963791,0.0,0.1299467394923128,0.3114742505349491
0.0,0.6936656282450675,0.0,0.3063343717549325,0.0
0.0,0.0,0.0,0.3426318748275946,0.6573681251724054
0.6258916333324009,0.116779490335394,0.2573288763322051,0.0,0.0
0.3315299830901188,0.12371439525412052,0.030289616443887106,0.15144993434224632,0.3630160708696273
0.5309497482136741,0.0,0.0,0.0969113657615632,0.3721388860247626
0.47847911994019016,0.14268076471216493,0.034933247890633304,0.0,0.34390686745701166
0.0,0.6985871271585558,0.0,0.0,0.3014128728414442
0.6786593448210566,0.0,0.0,0.3213406551789434,0.0
0.0,0.6400382009317231,0.0,0.11761025556941102,0.24235154349886592
0.5109261186264308,0.0,0.0,0.0,0.4890738813735692
0.0,0.6514212500089975,0.058858249296393,0.0,0.2897205006946094
0.5918449577583873,0.23531385617374873,0.08642125357517952,0.08641993249268451,0.0
0.533035548110925,0.0,0.0,0.1461008747440908,0.3208635771449842
