1.5621476651851425,3.008526833561069,0.0,0.0,0.0,0.0,0.0,0.0
1.6297761889310245,0.0,4.052562354703273,0.0,0.0,0.0,0.0,0.0
3.585019539700575,0.0,0.0,1.0258444164330291,0.0,0.0,0.0,0.0
2.3259185477209487,0.0,0.0,0.0,2.993688432436043,0.0,0.0,0.0
0.9854986422498486,0.0,0.0,0.0,0.0,2.8300664090770495,0.0,0.0
1.0595962845242728,0.0,0.0,0.0,0.0,0.0,3.134940909067878,0.0
5.086062165716511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.963506551513167,0.0,0.0,0.0,0.0,0.0
0.0,4.342203677305604,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.05907388000126,0.0,0.0,2.9005275473445358,0.0,0.0,0.0
0.0,1.5670901732833915,0.0,0.0,0.0,2.2433927219627705,0.0,0.0
0.0,2.367754962024078,0.0,0.0,0.0,0.0,1.8006224761408645,0.0
0.0,2.2726409335737574,0.0,0.0,0.0,0.0,0.0,2.2321965023215045
0.0,0.0,5.963506551513167,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.963506551513167,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.4729230454252593,0.0,0.0,1.4660006186828038,0.0,0.0
0.0,0.0,3.7949223880809746,0.0,0.0,0.0,1.4399969795182401,0.0
0.0,0.0,3.21417071286113,0.0,0.0,0.0,0.0,2.159186265788463
0.0,0.0,0.0,3.381979061618044,0.14909217798986538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.510223316209771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.9599253588225833,0.0
0.0,0.0,0.0,1.2143828322947343,0.0,0.0,0.0,3.0471804262416193
0.0,0.0,0.0,0.0,2.4579168133530946,1.9461923628179174,0.0,0.0
0.0,0.0,0.0,0.0,1.8107581166342133,0.0,2.66008248573427,0.0
0.0,0.0,0.0,0.0,2.431976407463425,0.0,0.0,2.6186830679874653
0.0,0.0,0.0,0.0,0.0,3.510223316209771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.510223316209771,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.9599253588225833,0.0
1.5452259177426448,0.0,4.151699187823969,0.0,0.0,0.0,0.0,0.0
1.4580217909593918,3.0085829803959236,0.0,0.07111688893639377,0.0,0.0,0.0,0.0
1.9852596454281806,0.0,0.0,0.0,3.3631716030041114,0.0,0.0,0.0
0.09051786094041477,1.2343957829570706,0.0,0.0,0.0,2.4498695027420117,0.0,0.0
0.8315702300402238,2.527043704006228,0.0,0.0,0.0,0.0,1.0079101051621315,0.0
1.2061737705507107,3.3124380135552043,0.0,0.0,0.0,0.0,0.0,0.0
1.743762783545315,0.0,3.9189108613438255,0.0,0.0,0.0,0.0,0.0
1.7144664847303035,0.0,2.7223550434932133,0.0,1.1386227994157105,0.0,0.0,0.0
1.436881424960936,0.0,3.917712776441064,0.0,0.0,0.2125040600954948,0.0,0.0
0.26337304281097934,0.0,4.129679514927212,0.0,0.0,0.0,1.012651462142057,0.0
1.7121397389540753,0.0,3.9559894945681373,0.0,0.0,0.0,0.0,0.0
2.029454772965058,0.0,0.0,0.6615009669721555,2.2654119367513923,0.0,0.0,0.0
0.6129666291838133,0.0,0.0,0.1624693172175786,0.0,2.9231024916438555,0.0,0.0
0.9835786737850041,0.0,0.0,0.0,0.0,0.0,3.194126985579613,0.0
2.4589733517085035,0.0,0.0,1.344676659446923,0.0,0.0,0.0,0.6073120884527218
1.7098515658985889,0.0,0.0,0.0,2.452554273491054,0.7695245578682262,0.0,0.0
1.7053074719992058,0.0,0.0,0.0,2.7054376852897515,0.0,0.6901169315309711,0.0
2.622147605436068,0.0,0.0,0.0,2.6723944614805775,0.0,0.0,0.0
0.5196473879398025,0.0,0.0,0.0,0.0,3.1515807518995436,0.0,0.0
0.9234473612144809,0.0,0.0,0.0,0.0,2.8728920463567604,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.5809764577264676,0.4481853624642969
0.0,0.0,5.963506551513167,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.700410674240528,0.0,0.24337105524816355,0.0,0.0,0.0
0.0,0.0,3.7111360001339633,0.0,0.0,1.3257843448146132,0.0,0.0
0.0,0.0,3.6222437568293007,0.0,0.0,0.0,1.5546601369933957,0.0
0.0,0.0,2.5036445608509634,0.0,0.0,0.0,0.0,2.7171967813957716
0.0,2.6473544668021893,0.0,0.0,2.153165724289739,0.0,0.0,0.0
0.0,1.3330706484046844,0.0,0.0,0.0,2.432573343998284,0.0,0.0
0.0,2.2735214180434404,0.0,0.0,0.0,0.0,1.8865599005898719,0.0
0.0,1.9300334963921368,0.0,0.10297029769914376,0.0,0.0,0.0,2.462985948555052
0.0,0.06208980972378235,0.0,0.0,2.0342296364516677,2.165601394890848,0.0,0.0
0.0,0.0,0.0,0.0,2.139491003719454,0.0,2.424103369306643,0.0
0.0,0.22379804636708747,0.0,0.0,1.6042413550515944,0.0,0.0,3.080044801873258
0.0,1.4917177239724222,0.0,0.0,0.0,2.304323564602417,0.0,0.0
0.0,1.344541506780374,0.0,0.0,0.0,2.423300339432024,0.0,0.0
0.0,2.1424088628117537,0.0,0.0,0.0,0.0,2.006129587068547,0.0
0.0,0.0,5.963506551513167,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.8101679867586387,0.0,0.0,1.267492401056741,0.0,0.0
0.0,0.0,3.1555542792622218,0.0,0.0,0.0,1.8645542372094204,0.0
0.0,0.0,3.1843967022643143,0.0,0.0,0.0,0.0,2.1825692348147574
0.0,0.0,3.203396501326598,0.0,0.0,1.6246486139956453,0.0,0.0
0.0,0.0,2.5900595212585067,0.0,0.44860121113874296,0.0,1.9180317036039143,0.0
0.0,0.0,2.787758199662333,0.0,0.48529043412161516,0.0,0.0,2.0820572793274934
0.0,0.0,3.530194153115622,0.0,0.0,0.0,1.615783497363123,0.0
0.0,0.0,3.157011212536557,0.0,0.0,0.14684015990498864,0.0,2.0081584822919303
0.0,0.0,3.351674273564462,0.0,0.0,0.0,1.7343253974989106,0.0
0.0,0.0,0.0,0.0,1.7786046035001395,2.3784548858841994,0.0,0.0
0.0,0.0,0.0,0.0,1.6754887414672555,0.0,2.757184871548619,0.0
0.0,0.0,0.0,0.12266517003662723,2.010533863533737,0.0,0.0,2.811209539942912
0.0,0.0,0.0,0.0,0.0,3.470089822750295,0.04527507915363036,0.0
0.0,0.0,0.0,0.0,0.0,3.463860864489992,0.0,0.061857970044777534
0.0,0.0,0.0,0.0,0.0,0.0,3.006669133331826,1.1274224195059985
0.0,0.0,0.0,0.0,1.5597773865810687,2.259886327679983,0.29084255231350387,0.0
0.0,0.0,0.0,0.0,2.1229822556799416,2.159319191486617,0.0,0.0
0.0,0.0,0.0,0.0,1.652667770259867,0.0,2.773566781704579,0.0
0.0,0.0,0.0,0.0,0.0,3.197578006216876,0.191796146429049,0.1903008106122006
0.0,0.0,3.5510634435117643,0.0,0.07644881939837435,0.0,1.5470473695601619,0.0
0.0,0.0,4.024320598917273,0.0,0.08140105596939862,0.0,1.2292372222354764,0.0
0.0,0.0,3.784167050465372,0.0,0.09807324700164691,0.11094460564837996,1.2515795086392656,0.0
0.39286910257126667,0.0,0.0,0.0,1.796576307636328,2.095874464375199,0.0,0.0
0.0,0.0,3.82553704028513,0.0,0.17262092232366547,0.0,1.2957530534787176,0.0
0.0,0.0,3.395885675170412,0.0,0.0,0.0,1.7049678628242704,0.0
0.0,0.0,3.349366693316583,0.0,0.0,0.0,1.7358576915380233,0.0
1.079079027332871,0.0,4.698265459401295,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.279692143913114,0.0,0.08749263418906375,0.0,1.719317314794126,0.0
